year,month,station_id,reservoir,volume_af,water_year
1996,10,KEEW1,KEE,18961.233,1997
1996,11,KEEW1,KEE,25287.022,1997
1996,12,KEEW1,KEE,14663.282000000001,1997
1997,1,KEEW1,KEE,23244.484,1997
1997,2,KEEW1,KEE,21142.244000000002,1997
1997,3,KEEW1,KEE,32785.164000000004,1997
1997,4,KEEW1,KEE,39699.7,1997
1997,5,KEEW1,KEE,83778.83,1997
1997,6,KEEW1,KEE,54368.899999999994,1997
1997,7,KEEW1,KEE,24843.36,1997
1997,8,KEEW1,KEE,7344.247,1997
1997,9,KEEW1,KEE,8232.97,1997
1997,10,KEEW1,KEE,30610.083000000002,1998
1997,11,KEEW1,KEE,17095.760000000002,1998
1997,12,KEEW1,KEE,13298.194000000001,1998
1998,1,KEEW1,KEE,13947.112000000001,1998
1998,2,KEEW1,KEE,11037.530999999999,1998
1998,3,KEEW1,KEE,19995.752,1998
1998,4,KEEW1,KEE,29764.912,1998
1998,5,KEEW1,KEE,43887.090000000004,1998
1998,6,KEEW1,KEE,20026.378999999997,1998
1998,7,KEEW1,KEE,5576.494000000001,1998
1998,8,KEEW1,KEE,5217.9349999999995,1998
1998,9,KEEW1,KEE,2626.9968,1998
1998,10,KEEW1,KEE,4775.475,1999
1998,11,KEEW1,KEE,30800.08,1999
1998,12,KEEW1,KEE,32630.359999999997,1999
1999,1,KEEW1,KEE,28304.365,1999
1999,2,KEEW1,KEE,10849.411999999998,1999
1999,3,KEEW1,KEE,12181.404,1999
1999,4,KEEW1,KEE,25704.903000000002,1999
1999,5,KEEW1,KEE,51893.867,1999
1999,6,KEEW1,KEE,64592.89599999999,1999
1999,7,KEEW1,KEE,35102.06,1999
1999,8,KEEW1,KEE,14360.501,1999
1999,9,KEEW1,KEE,3544.2443,1999
1999,10,KEEW1,KEE,8702.652,2000
1999,11,KEEW1,KEE,36329.5,2000
1999,12,KEEW1,KEE,41004.784,2000
2000,1,KEEW1,KEE,9836.192000000001,2000
2000,2,KEEW1,KEE,6969.215400000001,2000
2000,3,KEEW1,KEE,10886.922999999999,2000
2000,4,KEEW1,KEE,40507.945999999996,2000
2000,5,KEEW1,KEE,48307.114,2000
2000,6,KEEW1,KEE,37502.51,2000
2000,7,KEEW1,KEE,14433.943,2000
2000,8,KEEW1,KEE,7987.3859999999995,2000
2000,9,KEEW1,KEE,9096.895,2000
2000,10,KEEW1,KEE,10672.189,2001
2000,11,KEEW1,KEE,6905.044599999999,2001
2000,12,KEEW1,KEE,4695.1035999999995,2001
2001,1,KEEW1,KEE,7709.789,2001
2001,2,KEEW1,KEE,5358.498,2001
2001,3,KEEW1,KEE,16380.06,2001
2001,4,KEEW1,KEE,27140.48,2001
2001,5,KEEW1,KEE,42194.775,2001
2001,6,KEEW1,KEE,18874.495,2001
2001,7,KEEW1,KEE,8577.332999999999,2001
2001,8,KEEW1,KEE,5185.036,2001
2001,9,KEEW1,KEE,2422.7439999999997,2001
2001,10,KEEW1,KEE,17594.616,2002
2001,11,KEEW1,KEE,28380.773999999998,2002
2001,12,KEEW1,KEE,15747.835000000001,2002
2002,1,KEEW1,KEE,24277.536,2002
2002,2,KEEW1,KEE,12590.67,2002
2002,3,KEEW1,KEE,13916.943,2002
2002,4,KEEW1,KEE,39130.894,2002
2002,5,KEEW1,KEE,53920.69,2002
2002,6,KEEW1,KEE,56942.172999999995,2002
2002,7,KEEW1,KEE,17767.088,2002
2002,8,KEEW1,KEE,6146.865,2002
2002,9,KEEW1,KEE,2994.8213,2002
2002,10,KEEW1,KEE,2237.241,2003
2002,11,KEEW1,KEE,8882.505,2003
2002,12,KEEW1,KEE,8142.422999999999,2003
2003,1,KEEW1,KEE,30741.608000000004,2003
2003,2,KEEW1,KEE,16854.012000000002,2003
2003,3,KEEW1,KEE,30476.109,2003
2003,4,KEEW1,KEE,25811.47,2003
2003,5,KEEW1,KEE,33320.479999999996,2003
2003,6,KEEW1,KEE,21079.456000000002,2003
2003,7,KEEW1,KEE,8228.015,2003
2003,8,KEEW1,KEE,2991.4498,2003
2003,9,KEEW1,KEE,2532.0165,2003
2003,10,KEEW1,KEE,19981.731,2004
2003,11,KEEW1,KEE,30699.194,2004
2003,12,KEEW1,KEE,10734.606,2004
2004,1,KEEW1,KEE,15498.010999999999,2004
2004,2,KEEW1,KEE,9366.867999999999,2004
2004,3,KEEW1,KEE,22800.604,2004
2004,4,KEEW1,KEE,35044.185999999994,2004
2004,5,KEEW1,KEE,34117.027,2004
2004,6,KEEW1,KEE,19937.932999999997,2004
2004,7,KEEW1,KEE,7265.628000000001,2004
2004,8,KEEW1,KEE,10239.139,2004
2004,9,KEEW1,KEE,14652.786,2004
2004,10,KEEW1,KEE,12548.797,2005
2004,11,KEEW1,KEE,23209.671,2005
2004,12,KEEW1,KEE,27332.159000000003,2005
2005,1,KEEW1,KEE,31175.740999999998,2005
2005,2,KEEW1,KEE,9496.897,2005
2005,3,KEEW1,KEE,11482.468,2005
2005,4,KEEW1,KEE,24370.83,2005
2005,5,KEEW1,KEE,19374.392,2005
2005,6,KEEW1,KEE,8918.826,2005
2005,7,KEEW1,KEE,6219.8973,2005
2005,8,KEEW1,KEE,5145.8435,2005
2005,9,KEEW1,KEE,4270.486400000001,2005
2005,10,KEEW1,KEE,10803.286999999998,2006
2005,11,KEEW1,KEE,17670.182999999997,2006
2005,12,KEEW1,KEE,16947.136,2006
2006,1,KEEW1,KEE,24677.94,2006
2006,2,KEEW1,KEE,10187.5,2006
2006,3,KEEW1,KEE,7833.204,2006
2006,4,KEEW1,KEE,29517.672,2006
2006,5,KEEW1,KEE,56139.16999999999,2006
2006,6,KEEW1,KEE,34273.53,2006
2006,7,KEEW1,KEE,5560.197,2006
2006,8,KEEW1,KEE,5894.6385,2006
2006,9,KEEW1,KEE,3298.9947999999995,2006
2006,10,KEEW1,KEE,3628.6594999999998,2007
2006,11,KEEW1,KEE,53031.31,2007
2006,12,KEEW1,KEE,11126.349,2007
2007,1,KEEW1,KEE,18339.030000000002,2007
2007,2,KEEW1,KEE,16406.021,2007
2007,3,KEEW1,KEE,44993.435,2007
2007,4,KEEW1,KEE,29383.982,2007
2007,5,KEEW1,KEE,44043.015,2007
2007,6,KEEW1,KEE,24422.670000000002,2007
2007,7,KEEW1,KEE,6434.0634,2007
2007,8,KEEW1,KEE,4271.8487000000005,2007
2007,9,KEEW1,KEE,2503.5903,2007
2007,10,KEEW1,KEE,14125.557,2008
2007,11,KEEW1,KEE,14028.79,2008
2007,12,KEEW1,KEE,19449.974,2008
2008,1,KEEW1,KEE,7528.205000000001,2008
2008,2,KEEW1,KEE,8693.208,2008
2008,3,KEEW1,KEE,10679.318000000001,2008
2008,4,KEEW1,KEE,13060.542,2008
2008,5,KEEW1,KEE,73100.19,2008
2008,6,KEEW1,KEE,54245.856999999996,2008
2008,7,KEEW1,KEE,19607.679999999997,2008
2008,8,KEEW1,KEE,8424.702,2008
2008,9,KEEW1,KEE,4182.3754,2008
2008,10,KEEW1,KEE,5547.534500000001,2009
2008,11,KEEW1,KEE,37824.9,2009
2008,12,KEEW1,KEE,13420.722,2009
2009,1,KEEW1,KEE,39058.079999999994,2009
2009,2,KEEW1,KEE,5770.787,2009
2009,3,KEEW1,KEE,8750.589,2009
2009,4,KEEW1,KEE,21605.932,2009
2009,5,KEEW1,KEE,59920.869999999995,2009
2009,6,KEEW1,KEE,31677.483,2009
2009,7,KEEW1,KEE,7922.1810000000005,2009
2009,8,KEEW1,KEE,5074.022,2009
2009,9,KEEW1,KEE,3234.9827,2009
2009,10,KEEW1,KEE,15065.866,2010
2009,11,KEEW1,KEE,21724.653,2010
2009,12,KEEW1,KEE,10818.011999999999,2010
2010,1,KEEW1,KEE,16621.883,2010
2010,2,KEEW1,KEE,10039.467,2010
2010,3,KEEW1,KEE,16079.377999999999,2010
2010,4,KEEW1,KEE,23393.077999999998,2010
2010,5,KEEW1,KEE,37703.014,2010
2010,6,KEEW1,KEE,36604.340000000004,2010
2010,7,KEEW1,KEE,15801.002499999999,2010
2010,8,KEEW1,KEE,8116.524,2010
2010,9,KEEW1,KEE,7327.1003,2010
2010,10,KEEW1,KEE,12176.717,2011
2010,11,KEEW1,KEE,22593.386,2011
2010,12,KEEW1,KEE,19210.53,2011
2011,1,KEEW1,KEE,51255.18,2011
2011,2,KEEW1,KEE,20284.186999999998,2011
2011,3,KEEW1,KEE,21890.099,2011
2011,4,KEEW1,KEE,21713.442,2011
2011,5,KEEW1,KEE,49493.03,2011
2011,6,KEEW1,KEE,51342.136000000006,2011
2011,7,KEEW1,KEE,25804.695,2011
2011,8,KEEW1,KEE,10513.974,2011
2011,9,KEEW1,KEE,3850.81,2011
2011,10,KEEW1,KEE,12185.5755,2012
2011,11,KEEW1,KEE,12617.831,2012
2011,12,KEEW1,KEE,18452.38,2012
2012,1,KEEW1,KEE,17464.24,2012
2012,2,KEEW1,KEE,18569.273,2012
2012,3,KEEW1,KEE,13639.412,2012
2012,4,KEEW1,KEE,38647.816,2012
2012,5,KEEW1,KEE,63155.956000000006,2012
2012,6,KEEW1,KEE,51458.317,2012
2012,7,KEEW1,KEE,26059.342999999997,2012
2012,8,KEEW1,KEE,10004.353,2012
2012,9,KEEW1,KEE,3099.982,2012
2012,10,KEEW1,KEE,18935.913,2013
2012,11,KEEW1,KEE,22998.425,2013
2012,12,KEEW1,KEE,16221.827999999998,2013
2013,1,KEEW1,KEE,8974.901,2013
2013,2,KEEW1,KEE,10152.555,2013
2013,3,KEEW1,KEE,22759.172,2013
2013,4,KEEW1,KEE,44454.617,2013
2013,5,KEEW1,KEE,54176.090000000004,2013
2013,6,KEEW1,KEE,27737.760000000002,2013
2013,7,KEEW1,KEE,10853.87,2013
2013,8,KEEW1,KEE,6602.9577,2013
2013,9,KEEW1,KEE,10180.697,2013
2013,10,KEEW1,KEE,13226.74,2014
2013,11,KEEW1,KEE,25357.063000000002,2014
2013,12,KEEW1,KEE,19363.277000000002,2014
2014,1,KEEW1,KEE,18656.271,2014
2014,2,KEEW1,KEE,11562.488,2014
2014,3,KEEW1,KEE,37107.296,2014
2014,4,KEEW1,KEE,37865.94,2014
2014,5,KEEW1,KEE,53829.17,2014
2014,6,KEEW1,KEE,25125.920000000002,2014
2014,7,KEEW1,KEE,13023.038,2014
2014,8,KEEW1,KEE,8251.2665,2014
2014,9,KEEW1,KEE,4626.0815,2014
2014,10,KEEW1,KEE,16479.365999999998,2015
2014,11,KEEW1,KEE,39449.516,2015
2014,12,KEEW1,KEE,26744.566,2015
2015,1,KEEW1,KEE,38014.603,2015
2015,2,KEEW1,KEE,28288.859999999997,2015
2015,3,KEEW1,KEE,20317.343,2015
2015,4,KEEW1,KEE,13806.744,2015
2015,5,KEEW1,KEE,10908.003,2015
2015,6,KEEW1,KEE,5129.1513,2015
2015,7,KEEW1,KEE,5348.1107,2015
2015,8,KEEW1,KEE,4001.2436000000002,2015
2015,9,KEEW1,KEE,3001.7384999999995,2015
2015,10,KEEW1,KEE,18455.462,2016
2015,11,KEEW1,KEE,45324.41,2016
2015,12,KEEW1,KEE,31833.126,2016
2016,1,KEEW1,KEE,11159.114000000001,2016
2016,2,KEEW1,KEE,33441.409999999996,2016
2016,3,KEEW1,KEE,24983.429,2016
2016,4,KEEW1,KEE,48324.978,2016
2016,5,KEEW1,KEE,36265.335,2016
2016,6,KEEW1,KEE,17657.806,2016
2016,7,KEEW1,KEE,8739.917,2016
2016,8,KEEW1,KEE,6685.57,2016
2016,9,KEEW1,KEE,3631.0915999999993,2016
2016,10,KEEW1,KEE,27298.923,2017
2016,11,KEEW1,KEE,21213.572,2017
2016,12,KEEW1,KEE,12129.821000000002,2017
2017,1,KEEW1,KEE,5986.803500000001,2017
2017,2,KEEW1,KEE,9542.433,2017
2017,3,KEEW1,KEE,30149.040000000005,2017
2017,4,KEEW1,KEE,31386.114,2017
2017,5,KEEW1,KEE,63965.022999999994,2017
2017,6,KEEW1,KEE,32524.859999999997,2017
2017,7,KEEW1,KEE,11536.32,2017
2017,8,KEEW1,KEE,8298.82,2017
2017,9,KEEW1,KEE,3120.6946000000003,2017
2017,10,KEEW1,KEE,21794.69,2018
2017,11,KEEW1,KEE,30762.213,2018
2017,12,KEEW1,KEE,17228.260000000002,2018
2018,1,KEEW1,KEE,21596.273,2018
2018,2,KEEW1,KEE,28041.454,2018
2018,3,KEEW1,KEE,12586.11,2018
2018,4,KEEW1,KEE,39415.615000000005,2018
2018,5,KEEW1,KEE,64833.27,2018
2018,6,KEEW1,KEE,19648.167,2018
2018,7,KEEW1,KEE,11248.872000000001,2018
2018,8,KEEW1,KEE,7537.5576,2018
2018,9,KEEW1,KEE,2666.6495999999997,2018
2018,10,KEEW1,KEE,8281.029,2019
2018,11,KEEW1,KEE,28451.07,2019
2018,12,KEEW1,KEE,19732.109999999997,2019
2019,1,KEEW1,KEE,20076.992000000002,2019
2019,2,KEEW1,KEE,7082.119000000001,2019
2019,3,KEEW1,KEE,10272.616,2019
2019,4,KEEW1,KEE,36431.32,2019
2019,5,KEEW1,KEE,33462.173,2019
2019,6,KEEW1,KEE,13804.027,2019
2019,7,KEEW1,KEE,8488.002999999999,2019
2019,8,KEEW1,KEE,5527.7443,2019
2019,9,KEEW1,KEE,4106.8796999999995,2019
2019,10,KEEW1,KEE,22106.546000000002,2020
2019,11,KEEW1,KEE,10166.054,2020
2019,12,KEEW1,KEE,21175.450999999997,2020
2020,1,KEEW1,KEE,40893.257,2020
2020,2,KEEW1,KEE,35040.966,2020
2020,3,KEEW1,KEE,13820.991500000002,2020
2020,4,KEEW1,KEE,34698.03,2020
2020,5,KEEW1,KEE,49267.37,2020
2020,6,KEEW1,KEE,26991.6,2020
2020,7,KEEW1,KEE,11954.644,2020
2020,8,KEEW1,KEE,8405.234,2020
2020,9,KEEW1,KEE,5057.307,2020
2020,10,KEEW1,KEE,33740,2021
2020,11,KEEW1,KEE,22460,2021
2020,12,KEEW1,KEE,19620,2021
2021,1,KEEW1,KEE,21790,2021
2021,2,KEEW1,KEE,16550,2021
2021,3,KEEW1,KEE,11340,2021
2021,4,KEEW1,KEE,28300,2021
2021,5,KEEW1,KEE,53010,2021
2021,6,KEEW1,KEE,44350,2021
2021,7,KEEW1,KEE,13570,2021
2021,8,KEEW1,KEE,9630,2021
2021,9,KEEW1,KEE,3970,2021
2021,10,KEEW1,KEE,15070,2022
2021,11,KEEW1,KEE,58010,2022
2021,12,KEEW1,KEE,17450,2022
2022,1,KEEW1,KEE,27560,2022
2022,2,KEEW1,KEE,13520,2022
2022,3,KEEW1,KEE,30240,2022
2022,4,KEEW1,KEE,17990,2022
2022,5,KEEW1,KEE,48490,2022
2022,6,KEEW1,KEE,54470,2022
2022,7,KEEW1,KEE,16190.000000000002,2022
2022,8,KEEW1,KEE,8070,2022
2022,9,KEEW1,KEE,2510,2022
2022,10,KEEW1,KEE,3570,2023
2022,11,KEEW1,KEE,20050,2023
2022,12,KEEW1,KEE,10630,2023
2023,1,KEEW1,KEE,11200,2023
2023,2,KEEW1,KEE,9760,2023
2023,3,KEEW1,KEE,6690,2023
2023,4,KEEW1,KEE,21280,2023
2023,5,KEEW1,KEE,56220,2023
2023,6,KEEW1,KEE,18240,2023
2023,7,KEEW1,KEE,8850,2023
2023,8,KEEW1,KEE,3060,2023
2023,9,KEEW1,KEE,8300,2023
2023,10,KEEW1,KEE,770,2024
2023,11,KEEW1,KEE,17350,2024
2023,12,KEEW1,KEE,24500,2024
2024,1,KEEW1,KEE,13500,2024
2024,2,KEEW1,KEE,16309.999999999998,2024
2024,3,KEEW1,KEE,19000,2024
2024,4,KEEW1,KEE,25450,2024
2024,5,KEEW1,KEE,31360,2024
2024,6,KEEW1,KEE,28890,2024
2024,7,KEEW1,KEE,10770,2024
2024,8,KEEW1,KEE,4970,2024
2024,9,KEEW1,KEE,2170,2024
2024,10,KEEW1,KEE,4720,2025
2024,11,KEEW1,KEE,19740,2025
2024,12,KEEW1,KEE,16980,2025
2025,1,KEEW1,KEE,10550,2025
2025,2,KEEW1,KEE,11330,2025
2025,3,KEEW1,KEE,33530,2025
2025,4,KEEW1,KEE,30470,2025
2025,5,KEEW1,KEE,31420,2025
2025,6,KEEW1,KEE,18700,2025
2025,7,KEEW1,KEE,7520,2025
2025,8,KEEW1,KEE,2550,2025
2025,9,KEEW1,KEE,920,2025
2025,10,KEEW1,KEE,6810,2026
2025,11,KEEW1,KEE,26890,2026
2025,12,KEEW1,KEE,78710,2026
2026,1,KEEW1,KEE,18690,2026
2026,2,KEEW1,KEE,15900,2026
2026,3,KEEW1,KEE,56000,2026
2026,4,KEEW1,KEE,20070,2026
2026,5,KEEW1,KEE,18290,2026
1991,1,RIMW1,RIM,25443.354,1991
1991,2,RIMW1,RIM,41722.843,1991
1991,3,RIMW1,RIM,23669.779,1991
1991,4,RIMW1,RIM,30218.538,1991
1991,5,RIMW1,RIM,45306.399999999994,1991
1991,6,RIMW1,RIM,51131.275,1991
1991,7,RIMW1,RIM,39489.71599999999,1991
1991,8,RIMW1,RIM,21491.1,1991
1991,9,RIMW1,RIM,18461.763000000003,1991
1991,10,RIMW1,RIM,12627.692,1992
1991,11,RIMW1,RIM,20870.438,1992
1991,12,RIMW1,RIM,19462.128,1992
1992,1,RIMW1,RIM,18692.602,1992
1992,2,RIMW1,RIM,22465.56,1992
1992,3,RIMW1,RIM,28108.963,1992
1992,4,RIMW1,RIM,37904.293000000005,1992
1992,5,RIMW1,RIM,43168.907,1992
1992,6,RIMW1,RIM,24707.96,1992
1992,7,RIMW1,RIM,15199.042000000001,1992
1992,8,RIMW1,RIM,10775.579,1992
1992,9,RIMW1,RIM,10021.174,1992
1992,10,RIMW1,RIM,9867.692,1993
1992,11,RIMW1,RIM,11818.479,1993
1992,12,RIMW1,RIM,9497.818000000001,1993
1993,1,RIMW1,RIM,9748.071,1993
1993,2,RIMW1,RIM,9069.95,1993
1993,3,RIMW1,RIM,19792.429,1993
1993,4,RIMW1,RIM,28109.293,1993
1993,5,RIMW1,RIM,67053.53000000001,1993
1993,6,RIMW1,RIM,35309.06,1993
1993,7,RIMW1,RIM,19786.592,1993
1993,8,RIMW1,RIM,13696.593,1993
1993,9,RIMW1,RIM,11570.867,1993
1993,10,RIMW1,RIM,11321.922,1994
1993,11,RIMW1,RIM,5745.7848,1994
1993,12,RIMW1,RIM,7450.9077,1994
1994,1,RIMW1,RIM,12366.42,1994
1994,2,RIMW1,RIM,8746.295,1994
1994,3,RIMW1,RIM,20074.346999999998,1994
1994,4,RIMW1,RIM,36681.7,1994
1994,5,RIMW1,RIM,46168.964,1994
1994,6,RIMW1,RIM,29143.305,1994
1994,7,RIMW1,RIM,19505.438000000002,1994
1994,8,RIMW1,RIM,9831.776,1994
1994,9,RIMW1,RIM,8397.791,1994
1994,10,RIMW1,RIM,15685.430999999999,1995
1994,11,RIMW1,RIM,16101.990000000002,1995
1994,12,RIMW1,RIM,26752.264,1995
1995,1,RIMW1,RIM,24708.403000000002,1995
1995,2,RIMW1,RIM,57729.195,1995
1995,3,RIMW1,RIM,37311.11,1995
1995,4,RIMW1,RIM,29433.893,1995
1995,5,RIMW1,RIM,78342.285,1995
1995,6,RIMW1,RIM,59726.380000000005,1995
1995,7,RIMW1,RIM,38163.208,1995
1995,8,RIMW1,RIM,15688.695999999998,1995
1995,9,RIMW1,RIM,12124.957999999999,1995
1995,10,RIMW1,RIM,22457.352,1996
1995,11,RIMW1,RIM,91162.14,1996
1995,12,RIMW1,RIM,61314.007,1996
1996,1,RIMW1,RIM,51251.083,1996
1996,2,RIMW1,RIM,104731.36,1996
1996,3,RIMW1,RIM,36155.14,1996
1996,4,RIMW1,RIM,49423.31,1996
1996,5,RIMW1,RIM,51363.186,1996
1996,6,RIMW1,RIM,55932.453,1996
1996,7,RIMW1,RIM,39391.827,1996
1996,8,RIMW1,RIM,20735.289,1996
1996,9,RIMW1,RIM,16054.882,1996
1996,10,RIMW1,RIM,14913.178,1997
1996,11,RIMW1,RIM,18408.306,1997
1996,12,RIMW1,RIM,22621.208,1997
1997,1,RIMW1,RIM,40985.523,1997
1997,2,RIMW1,RIM,26685.064000000002,1997
1997,3,RIMW1,RIM,40896.168000000005,1997
1997,4,RIMW1,RIM,56098.945999999996,1997
1997,5,RIMW1,RIM,114460.846,1997
1997,6,RIMW1,RIM,90607.45,1997
1997,7,RIMW1,RIM,57359.60799999999,1997
1997,8,RIMW1,RIM,30288.63,1997
1997,9,RIMW1,RIM,27182.140000000003,1997
1997,10,RIMW1,RIM,41578.175,1998
1997,11,RIMW1,RIM,29037.252,1998
1997,12,RIMW1,RIM,20529.56,1998
1998,1,RIMW1,RIM,20732.63,1998
1998,2,RIMW1,RIM,18395.784,1998
1998,3,RIMW1,RIM,26248.001,1998
1998,4,RIMW1,RIM,35073.917,1998
1998,5,RIMW1,RIM,78091.25,1998
1998,6,RIMW1,RIM,60152.293999999994,1998
1998,7,RIMW1,RIM,35730.70999999999,1998
1998,8,RIMW1,RIM,18802.608,1998
1998,9,RIMW1,RIM,16819.994000000002,1998
1998,10,RIMW1,RIM,11287.23,1999
1998,11,RIMW1,RIM,19141.243,1999
1998,12,RIMW1,RIM,32903.847,1999
1999,1,RIMW1,RIM,32682.716,1999
1999,2,RIMW1,RIM,16990.368,1999
1999,3,RIMW1,RIM,21138.153,1999
1999,4,RIMW1,RIM,32066.780000000002,1999
1999,5,RIMW1,RIM,63651.264,1999
1999,6,RIMW1,RIM,97452.34000000001,1999
1999,7,RIMW1,RIM,67151.06999999999,1999
1999,8,RIMW1,RIM,34808.685,1999
1999,9,RIMW1,RIM,27312.131999999998,1999
1999,10,RIMW1,RIM,17691.148999999998,2000
1999,11,RIMW1,RIM,47214.34,2000
1999,12,RIMW1,RIM,33392.334,2000
2000,1,RIMW1,RIM,18785.069,2000
2000,2,RIMW1,RIM,16979.725,2000
2000,3,RIMW1,RIM,18344.084,2000
2000,4,RIMW1,RIM,49625.121999999996,2000
2000,5,RIMW1,RIM,57424.66999999999,2000
2000,6,RIMW1,RIM,66739.94,2000
2000,7,RIMW1,RIM,31520.803000000004,2000
2000,8,RIMW1,RIM,18660.324,2000
2000,9,RIMW1,RIM,18291.037,2000
2000,10,RIMW1,RIM,11860.504,2001
2000,11,RIMW1,RIM,9887.3625,2001
2000,12,RIMW1,RIM,9469.905,2001
2001,1,RIMW1,RIM,9532.315,2001
2001,2,RIMW1,RIM,8067.839999999998,2001
2001,3,RIMW1,RIM,11960.767,2001
2001,4,RIMW1,RIM,18505.507,2001
2001,5,RIMW1,RIM,44450.14599999999,2001
2001,6,RIMW1,RIM,26017.132,2001
2001,7,RIMW1,RIM,15595.01,2001
2001,8,RIMW1,RIM,12977.956,2001
2001,9,RIMW1,RIM,10490.721000000001,2001
2001,10,RIMW1,RIM,10802.345000000001,2002
2001,11,RIMW1,RIM,22231.941,2002
2001,12,RIMW1,RIM,16588.64,2002
2002,1,RIMW1,RIM,33631.293999999994,2002
2002,2,RIMW1,RIM,17190.345999999998,2002
2002,3,RIMW1,RIM,19387.585000000003,2002
2002,4,RIMW1,RIM,46863.56,2002
2002,5,RIMW1,RIM,59542.30500000001,2002
2002,6,RIMW1,RIM,79939.316,2002
2002,7,RIMW1,RIM,38155.277,2002
2002,8,RIMW1,RIM,15710.564000000002,2002
2002,9,RIMW1,RIM,17641.21,2002
2002,10,RIMW1,RIM,9163.212,2003
2002,11,RIMW1,RIM,10142.876,2003
2002,12,RIMW1,RIM,12271.395999999999,2003
2003,1,RIMW1,RIM,37216.854,2003
2003,2,RIMW1,RIM,29855.003000000004,2003
2003,3,RIMW1,RIM,35999.405,2003
2003,4,RIMW1,RIM,35560.486,2003
2003,5,RIMW1,RIM,53972.621999999996,2003
2003,6,RIMW1,RIM,55205.875,2003
2003,7,RIMW1,RIM,26189.647999999997,2003
2003,8,RIMW1,RIM,11839.423999999999,2003
2003,9,RIMW1,RIM,13958.2405,2003
2003,10,RIMW1,RIM,14213.69,2004
2003,11,RIMW1,RIM,14555.958999999999,2004
2003,12,RIMW1,RIM,14447.11,2004
2004,1,RIMW1,RIM,15018.585,2004
2004,2,RIMW1,RIM,14130.751999999999,2004
2004,3,RIMW1,RIM,24690.629999999997,2004
2004,4,RIMW1,RIM,39585.590000000004,2004
2004,5,RIMW1,RIM,59480.522,2004
2004,6,RIMW1,RIM,48552.143000000004,2004
2004,7,RIMW1,RIM,25160.229,2004
2004,8,RIMW1,RIM,19438.52,2004
2004,9,RIMW1,RIM,15382.298999999999,2004
2004,10,RIMW1,RIM,14934.506000000001,2005
2004,11,RIMW1,RIM,15327.357,2005
2004,12,RIMW1,RIM,22316.341,2005
2005,1,RIMW1,RIM,33759.186,2005
2005,2,RIMW1,RIM,14465.912,2005
2005,3,RIMW1,RIM,15738.334,2005
2005,4,RIMW1,RIM,24986.201999999997,2005
2005,5,RIMW1,RIM,37665.447,2005
2005,6,RIMW1,RIM,20675.204999999998,2005
2005,7,RIMW1,RIM,15009.261999999999,2005
2005,8,RIMW1,RIM,10277.343,2005
2005,9,RIMW1,RIM,8414.214999999998,2005
2005,10,RIMW1,RIM,9974.784,2006
2005,11,RIMW1,RIM,13237.379999999997,2006
2005,12,RIMW1,RIM,21340.736,2006
2006,1,RIMW1,RIM,37929.512,2006
2006,2,RIMW1,RIM,20353.53,2006
2006,3,RIMW1,RIM,15415.537,2006
2006,4,RIMW1,RIM,34418.354,2006
2006,5,RIMW1,RIM,82645.9,2006
2006,6,RIMW1,RIM,70270,2006
2006,7,RIMW1,RIM,30987.333000000002,2006
2006,8,RIMW1,RIM,14090.855,2006
2006,9,RIMW1,RIM,13629.3125,2006
2006,10,RIMW1,RIM,8658.346,2007
2006,11,RIMW1,RIM,68226.55500000001,2007
2006,12,RIMW1,RIM,27959.37,2007
2007,1,RIMW1,RIM,27633.434,2007
2007,2,RIMW1,RIM,23673.504,2007
2007,3,RIMW1,RIM,58385.353,2007
2007,4,RIMW1,RIM,38398.865,2007
2007,5,RIMW1,RIM,59638.096,2007
2007,6,RIMW1,RIM,46281.55,2007
2007,7,RIMW1,RIM,24716.095,2007
2007,8,RIMW1,RIM,13508.295,2007
2007,9,RIMW1,RIM,13762.502,2007
2007,10,RIMW1,RIM,13278.01,2008
2007,11,RIMW1,RIM,16420.313000000002,2008
2007,12,RIMW1,RIM,31602.806,2008
2008,1,RIMW1,RIM,13569.260999999999,2008
2008,2,RIMW1,RIM,12578.581,2008
2008,3,RIMW1,RIM,15543.231,2008
2008,4,RIMW1,RIM,20153.429,2008
2008,5,RIMW1,RIM,88928.83,2008
2008,6,RIMW1,RIM,69561.81999999999,2008
2008,7,RIMW1,RIM,41925.420000000006,2008
2008,8,RIMW1,RIM,21222.467,2008
2008,9,RIMW1,RIM,7444.283500000001,2008
2008,10,RIMW1,RIM,12853.878999999999,2009
2008,11,RIMW1,RIM,34341.274,2009
2008,12,RIMW1,RIM,16144.151999999998,2009
2009,1,RIMW1,RIM,39760.170000000006,2009
2009,2,RIMW1,RIM,14426.716,2009
2009,3,RIMW1,RIM,15339.466,2009
2009,4,RIMW1,RIM,33006.782999999996,2009
2009,5,RIMW1,RIM,78402.28,2009
2009,6,RIMW1,RIM,74140.97,2009
2009,7,RIMW1,RIM,29460.117,2009
2009,8,RIMW1,RIM,15874.798,2009
2009,9,RIMW1,RIM,19212.309999999998,2009
2009,10,RIMW1,RIM,14398.884,2010
2009,11,RIMW1,RIM,19618.248,2010
2009,12,RIMW1,RIM,16418.076,2010
2010,1,RIMW1,RIM,20529.532999999996,2010
2010,2,RIMW1,RIM,14106.000999999998,2010
2010,3,RIMW1,RIM,16488.707000000002,2010
2010,4,RIMW1,RIM,26996.698,2010
2010,5,RIMW1,RIM,50364.086,2010
